source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,selected_candidate_id,selected_k,selected_event_rank,selected_source,selected_modules,selected_module_count,rank_increments,pre_total_active_rank,post_total_active_rank,total_active_rank,pre_active_parameter_count,post_active_parameter_count,active_model_parameter_count,runtime_trainable_parameter_count,target_active_parameter_count,budget_used,remaining_hard_budget,zero_rank_patience,zero_growth,allocation_stopped,stop_reason
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1500,1160.4043337730018,,5,5,greedy_importance,"[""deberta.encoder.layer.3.attention.self.value_proj"",""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,"{""deberta.encoder.layer.3.attention.self.value_proj"":1,""deberta.encoder.layer.4.attention.self.value_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",137,142,142,908683,920976,920976,1086864,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1600,1238.029111807,,2,2,greedy_importance,"[""deberta.encoder.layer.10.attention.output.dense"",""deberta.encoder.layer.11.attention.self.value_proj""]",2,"{""deberta.encoder.layer.10.attention.output.dense"":1,""deberta.encoder.layer.11.attention.self.value_proj"":1}",142,144,144,920976,924050,924050,1089938,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,200,153.9943631319984,,5,5,greedy_importance,"[""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",72,77,77,758090,774991,774991,940879,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,300,229.58880336400034,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.8.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1}",77,82,82,774991,787284,787284,953172,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,400,307.23957191500085,,5,5,greedy_importance,"[""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense""]",5,"{""deberta.encoder.layer.2.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1}",82,87,87,787284,804185,804185,970073,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,500,384.39474738300123,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",87,92,92,804185,821086,821086,986974,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,600,461.81832219900025,,5,5,greedy_importance,"[""deberta.encoder.layer.3.attention.self.value_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.3.attention.self.value_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",92,97,97,821086,835683,835683,1001571,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,700,540.4618932699996,,5,5,greedy_importance,"[""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.key_proj"",""deberta.encoder.layer.7.attention.self.value_proj""]",5,"{""deberta.encoder.layer.2.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.self.key_proj"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1}",97,102,102,835683,847976,847976,1013864,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,800,618.0066535810001,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.4.attention.self.value_proj"":1,""deberta.encoder.layer.5.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",102,107,107,847976,862573,862573,1028461,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,900,695.8039878269992,,5,5,greedy_importance,"[""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.8.attention.self.key_proj""]",5,"{""deberta.encoder.layer.3.attention.output.dense"":1,""deberta.encoder.layer.3.intermediate.dense"":1,""deberta.encoder.layer.4.attention.output.dense"":1,""deberta.encoder.layer.6.attention.output.dense"":1,""deberta.encoder.layer.8.attention.self.key_proj"":1}",107,112,112,862573,872562,872562,1038450,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1000,773.8433001859994,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.self.query_proj"",""deberta.encoder.layer.1.attention.self.key_proj"",""deberta.encoder.layer.1.attention.output.dense"",""deberta.encoder.layer.2.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.query_proj""]",5,"{""deberta.encoder.layer.0.attention.self.query_proj"":1,""deberta.encoder.layer.1.attention.output.dense"":1,""deberta.encoder.layer.1.attention.self.key_proj"":1,""deberta.encoder.layer.2.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.self.query_proj"":1}",112,117,117,872562,880247,880247,1046135,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1100,851.3055500980008,,5,5,greedy_importance,"[""deberta.encoder.layer.1.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.9.attention.self.value_proj""]",5,"{""deberta.encoder.layer.1.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1}",117,122,122,880247,890236,890236,1056124,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1200,928.5867447659984,,5,5,greedy_importance,"[""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.8.attention.self.query_proj"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense""]",5,"{""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.query_proj"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1}",122,127,127,890236,902529,902529,1068417,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1300,1007.4764333579988,,5,5,greedy_importance,"[""deberta.encoder.layer.2.attention.output.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.11.attention.self.key_proj""]",5,"{""deberta.encoder.layer.11.attention.self.key_proj"":1,""deberta.encoder.layer.2.attention.output.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.8.attention.output.dense"":1}",127,132,132,902529,910214,910214,1076102,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1400,1085.5812616660005,,5,5,greedy_importance,"[""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.attention.self.key_proj"",""deberta.encoder.layer.10.intermediate.dense"",""deberta.encoder.layer.11.attention.self.value_proj""]",5,"{""deberta.encoder.layer.10.attention.self.key_proj"":1,""deberta.encoder.layer.10.intermediate.dense"":1,""deberta.encoder.layer.11.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",132,137,137,910214,924811,924811,1090699,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1500,1163.0695530369994,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.0.intermediate.dense"",""deberta.encoder.layer.3.attention.self.value_proj"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.attention.self.key_proj""]",5,"{""deberta.encoder.layer.0.attention.output.dense"":1,""deberta.encoder.layer.0.intermediate.dense"":1,""deberta.encoder.layer.3.attention.self.value_proj"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.7.attention.self.key_proj"":1}",137,142,142,924811,937104,937104,1102992,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed42/telemetry.jsonl,rank_telemetry.v1,greedy,42,0,1600,1241.977045274998,,2,2,greedy_importance,"[""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.attention.self.query_proj""]",2,"{""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.9.attention.self.query_proj"":1}",142,144,144,937104,940178,940178,1106066,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,200,154.3868250230007,,5,5,greedy_importance,"[""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense""]",5,"{""deberta.encoder.layer.10.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",72,77,77,758090,772687,772687,938575,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,300,232.15513210599966,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",77,82,82,772687,789588,789588,955476,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,400,307.5169292999999,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.3.attention.output.dense"":1,""deberta.encoder.layer.3.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1}",82,87,87,789588,804185,804185,970073,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,500,383.5973562149993,,5,5,greedy_importance,"[""deberta.encoder.layer.1.attention.self.value_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.attention.self.query_proj""]",5,"{""deberta.encoder.layer.1.attention.self.value_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.query_proj"":1}",87,92,92,804185,818782,818782,984670,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,600,459.430241484999,,5,5,greedy_importance,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.4.attention.output.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",92,97,97,818782,833379,833379,999267,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,700,535.3797610959991,,5,5,greedy_importance,"[""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.6.intermediate.dense""]",5,"{""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.5.attention.self.value_proj"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.6.intermediate.dense"":1}",97,102,102,833379,845672,845672,1011560,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,800,611.4344318900003,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.2.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense""]",5,"{""deberta.encoder.layer.0.attention.self.value_proj"":1,""deberta.encoder.layer.10.intermediate.dense"":1,""deberta.encoder.layer.2.attention.output.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",102,107,107,845672,860269,860269,1026157,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,900,687.9436409490008,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.self.key_proj"",""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.attention.self.value_proj""]",5,"{""deberta.encoder.layer.0.attention.self.key_proj"":1,""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1}",107,112,112,860269,872562,872562,1038450,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1000,764.2561997269986,,5,5,greedy_importance,"[""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.10.attention.self.key_proj"",""deberta.encoder.layer.10.intermediate.dense""]",5,"{""deberta.encoder.layer.10.attention.self.key_proj"":1,""deberta.encoder.layer.10.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",112,117,117,872562,884855,884855,1050743,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1100,840.3676345029999,,5,5,greedy_importance,"[""deberta.encoder.layer.1.attention.self.query_proj"",""deberta.encoder.layer.1.attention.self.key_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.7.attention.self.value_proj""]",5,"{""deberta.encoder.layer.1.attention.self.key_proj"":1,""deberta.encoder.layer.1.attention.self.query_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1}",117,122,122,884855,894844,894844,1060732,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1200,918.3924915809985,,5,5,greedy_importance,"[""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.5.attention.self.query_proj"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.self.query_proj""]",5,"{""deberta.encoder.layer.4.attention.output.dense"":1,""deberta.encoder.layer.4.attention.self.value_proj"":1,""deberta.encoder.layer.5.attention.self.query_proj"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.query_proj"":1}",122,127,127,894844,904833,904833,1070721,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1300,995.6680287250019,,5,5,greedy_importance,"[""deberta.encoder.layer.6.attention.self.key_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.9.attention.self.key_proj""]",5,"{""deberta.encoder.layer.6.attention.self.key_proj"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.8.attention.output.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.9.attention.self.key_proj"":1}",127,132,132,904833,912518,912518,1078406,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1400,1072.1220360330008,,5,5,greedy_importance,"[""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.8.attention.self.query_proj"",""deberta.encoder.layer.8.attention.self.key_proj"",""deberta.encoder.layer.10.attention.self.value_proj"",""deberta.encoder.layer.10.attention.output.dense""]",5,"{""deberta.encoder.layer.10.attention.output.dense"":1,""deberta.encoder.layer.10.attention.self.value_proj"":1,""deberta.encoder.layer.6.attention.output.dense"":1,""deberta.encoder.layer.8.attention.self.key_proj"":1,""deberta.encoder.layer.8.attention.self.query_proj"":1}",132,137,137,912518,920203,920203,1086091,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1500,1150.235137216001,,5,5,greedy_importance,"[""deberta.encoder.layer.1.attention.self.value_proj"",""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.self.value_proj""]",5,"{""deberta.encoder.layer.1.attention.self.value_proj"":1,""deberta.encoder.layer.3.attention.output.dense"":1,""deberta.encoder.layer.3.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1}",137,142,142,920203,932496,932496,1098384,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed43/telemetry.jsonl,rank_telemetry.v1,greedy,43,0,1600,1228.4105046190016,,2,2,greedy_importance,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.8.attention.self.value_proj""]",2,"{""deberta.encoder.layer.0.attention.output.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1}",142,144,144,932496,935570,935570,1101458,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,200,157.74242209299996,,5,5,greedy_importance,"[""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.4.attention.self.value_proj"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.attention.output.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",72,77,77,758090,772687,772687,938575,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,300,238.252589554,,5,5,greedy_importance,"[""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense""]",5,"{""deberta.encoder.layer.10.intermediate.dense"":1,""deberta.encoder.layer.5.attention.self.value_proj"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",77,82,82,772687,787284,787284,953172,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,400,317.364885276,,5,5,greedy_importance,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",5,"{""deberta.encoder.layer.3.intermediate.dense"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1}",82,87,87,787284,806489,806489,972377,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,500,396.9867804349999,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.2.intermediate.dense"":1,""deberta.encoder.layer.4.attention.output.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1}",87,92,92,806489,821086,821086,986974,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed44/telemetry.jsonl,rank_telemetry.v1,greedy,44,0,600,477.86457317200006,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.attention.self.key_proj""]",5,"{""deberta.encoder.layer.0.attention.self.value_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.key_proj"":1}",92,97,97,821086,833379,833379,999267,,,,,false,false,
