source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,state_role,split,accuracy,loss,total_active_rank,active_model_parameter_count,runtime_trainable_parameter_count,full_model_parameter_count,checkpoint,metrics
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,1700,1659.1128639170001,training_trajectory_evaluation,validation,0.8447653429602888,1.097999930381775,90,806492,806492,184804076,,"{""epoch"":21.79,""eval_accuracy"":0.8447653429602888,""eval_loss"":1.097999930381775,""eval_runtime"":5.3762,""eval_samples_per_second"":51.523}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,1800,1737.2212975420007,training_trajectory_evaluation,validation,0.8447653429602888,1.0215229988098145,90,806492,806492,184804076,,"{""epoch"":23.08,""eval_accuracy"":0.8447653429602888,""eval_loss"":1.0215229988098145,""eval_runtime"":5.2191,""eval_samples_per_second"":53.074}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,1900,1815.712545239001,training_trajectory_evaluation,validation,0.8483754512635379,1.0635477304458618,90,806492,806492,184804076,,"{""epoch"":24.36,""eval_accuracy"":0.8483754512635379,""eval_loss"":1.0635477304458618,""eval_runtime"":5.8066,""eval_samples_per_second"":47.705}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,1950,1865.3834071830006,selected_best_checkpoint_evaluation,validation,0.8628158844765343,0.6062769889831543,78,771920,937808,184769504,./output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/model/checkpoint-600,"{""epoch"":25.0,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.6062769889831543,""eval_mem_cpu_alloc_delta"":67562,""eval_mem_cpu_peaked_delta"":1891899,""eval_mem_gpu_alloc_delta"":0,""eval_mem_gpu_peaked_delta"":209138688,""eval_runtime"":5.8952,""eval_samples_per_second"":46.987}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,100,84.1562985720011,training_trajectory_evaluation,validation,0.4729241877256318,0.7061973810195923,72,758090,923978,184755674,,"{""epoch"":1.28,""eval_accuracy"":0.4729241877256318,""eval_loss"":0.7061973810195923,""eval_runtime"":5.3041,""eval_samples_per_second"":52.223}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,200,165.95933520000108,training_trajectory_evaluation,validation,0.8158844765342961,0.4765437841415405,72,758090,923978,184755674,,"{""epoch"":2.56,""eval_accuracy"":0.8158844765342961,""eval_loss"":0.4765437841415405,""eval_runtime"":3.9295,""eval_samples_per_second"":70.493}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,300,275.3384324960007,training_trajectory_evaluation,validation,0.8447653429602888,0.3673613965511322,77,770383,936271,184767967,,"{""epoch"":3.85,""eval_accuracy"":0.8447653429602888,""eval_loss"":0.3673613965511322,""eval_runtime"":5.6971,""eval_samples_per_second"":48.621}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,400,377.95034392399975,training_trajectory_evaluation,validation,0.8700361010830325,0.49693745374679565,80,777298,943186,184774882,,"{""epoch"":5.13,""eval_accuracy"":0.8700361010830325,""eval_loss"":0.49693745374679565,""eval_runtime"":5.4238,""eval_samples_per_second"":51.071}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,500,486.21385343900147,training_trajectory_evaluation,validation,0.855595667870036,0.5558057427406311,83,784213,950101,184781797,,"{""epoch"":6.41,""eval_accuracy"":0.855595667870036,""eval_loss"":0.5558057427406311,""eval_runtime"":5.5188,""eval_samples_per_second"":50.192}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,600,592.5115541590003,training_trajectory_evaluation,validation,0.851985559566787,0.7295835018157959,88,798810,964698,184796394,,"{""epoch"":7.69,""eval_accuracy"":0.851985559566787,""eval_loss"":0.7295835018157959,""eval_runtime"":5.2967,""eval_samples_per_second"":52.296}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,700,697.6494772710012,training_trajectory_evaluation,validation,0.8880866425992779,0.5161830186843872,93,811103,976991,184808687,,"{""epoch"":8.97,""eval_accuracy"":0.8880866425992779,""eval_loss"":0.5161830186843872,""eval_runtime"":3.3248,""eval_samples_per_second"":83.314}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,800,805.764010158,training_trajectory_evaluation,validation,0.8628158844765343,0.5962843894958496,93,811103,976991,184808687,,"{""epoch"":10.26,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.5962843894958496,""eval_runtime"":5.303,""eval_samples_per_second"":52.235}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,900,908.8499260290009,training_trajectory_evaluation,validation,0.8808664259927798,0.7637900114059448,94,812640,978528,184810224,,"{""epoch"":11.54,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.7637900114059448,""eval_runtime"":2.9913,""eval_samples_per_second"":92.601}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1000,1020.5042463000009,training_trajectory_evaluation,validation,0.8664259927797834,0.7528361678123474,94,812640,978528,184810224,,"{""epoch"":12.82,""eval_accuracy"":0.8664259927797834,""eval_loss"":0.7528361678123474,""eval_runtime"":5.774,""eval_samples_per_second"":47.974}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1100,1119.1540411610004,training_trajectory_evaluation,validation,0.8628158844765343,0.7679647207260132,94,812640,812640,184810224,,"{""epoch"":14.1,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.7679647207260132,""eval_runtime"":5.2755,""eval_samples_per_second"":52.507}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1200,1199.6388311170012,training_trajectory_evaluation,validation,0.8628158844765343,0.9967146515846252,94,812640,812640,184810224,,"{""epoch"":15.38,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.9967146515846252,""eval_runtime"":4.6593,""eval_samples_per_second"":59.451}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1300,1283.4265992190012,training_trajectory_evaluation,validation,0.8736462093862816,0.9909185171127319,94,812640,812640,184810224,,"{""epoch"":16.67,""eval_accuracy"":0.8736462093862816,""eval_loss"":0.9909185171127319,""eval_runtime"":5.8223,""eval_samples_per_second"":47.576}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1400,1362.0968068270013,training_trajectory_evaluation,validation,0.855595667870036,0.9548850059509277,94,812640,812640,184810224,,"{""epoch"":17.95,""eval_accuracy"":0.855595667870036,""eval_loss"":0.9548850059509277,""eval_runtime"":3.6063,""eval_samples_per_second"":76.809}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1500,1442.0407901390008,training_trajectory_evaluation,validation,0.855595667870036,1.0879888534545898,94,812640,812640,184810224,,"{""epoch"":19.23,""eval_accuracy"":0.855595667870036,""eval_loss"":1.0879888534545898,""eval_runtime"":5.9729,""eval_samples_per_second"":46.376}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1600,1525.187417792,training_trajectory_evaluation,validation,0.8700361010830325,0.8866336941719055,94,812640,812640,184810224,,"{""epoch"":20.51,""eval_accuracy"":0.8700361010830325,""eval_loss"":0.8866336941719055,""eval_runtime"":4.0865,""eval_samples_per_second"":67.785}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1700,1604.7541701400005,training_trajectory_evaluation,validation,0.8628158844765343,0.949250340461731,94,812640,812640,184810224,,"{""epoch"":21.79,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.949250340461731,""eval_runtime"":5.4008,""eval_samples_per_second"":51.289}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1800,1683.5683163290014,training_trajectory_evaluation,validation,0.8628158844765343,1.0175716876983643,94,812640,812640,184810224,,"{""epoch"":23.08,""eval_accuracy"":0.8628158844765343,""eval_loss"":1.0175716876983643,""eval_runtime"":5.368,""eval_samples_per_second"":51.602}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1900,1762.356292620001,training_trajectory_evaluation,validation,0.8592057761732852,1.0238748788833618,94,812640,812640,184810224,,"{""epoch"":24.36,""eval_accuracy"":0.8592057761732852,""eval_loss"":1.0238748788833618,""eval_runtime"":5.2933,""eval_samples_per_second"":52.33}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1950,1811.1555721870009,selected_best_checkpoint_evaluation,validation,0.8880866425992779,0.5161830186843872,93,811103,976991,184808687,./output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/model/checkpoint-700,"{""epoch"":25.0,""eval_accuracy"":0.8880866425992779,""eval_loss"":0.5161830186843872,""eval_mem_cpu_alloc_delta"":67399,""eval_mem_cpu_peaked_delta"":1891393,""eval_mem_gpu_alloc_delta"":0,""eval_mem_gpu_peaked_delta"":209138688,""eval_runtime"":5.4489,""eval_samples_per_second"":50.836}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,100,81.13407892700161,training_trajectory_evaluation,validation,0.5270758122743683,0.6952381730079651,72,758090,923978,184755674,,"{""epoch"":1.28,""eval_accuracy"":0.5270758122743683,""eval_loss"":0.6952381730079651,""eval_runtime"":3.812,""eval_samples_per_second"":72.666}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,200,167.04768735900143,training_trajectory_evaluation,validation,0.7870036101083032,0.44375714659690857,72,758090,923978,184755674,,"{""epoch"":2.56,""eval_accuracy"":0.7870036101083032,""eval_loss"":0.44375714659690857,""eval_runtime"":5.5965,""eval_samples_per_second"":49.495}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,300,269.13090682200163,training_trajectory_evaluation,validation,0.8447653429602888,0.4160189926624298,75,762701,928589,184760285,,"{""epoch"":3.85,""eval_accuracy"":0.8447653429602888,""eval_loss"":0.4160189926624298,""eval_runtime"":5.2225,""eval_samples_per_second"":53.04}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,400,372.1204559460002,training_trajectory_evaluation,validation,0.8628158844765343,0.4386092722415924,75,762701,928589,184760285,,"{""epoch"":5.13,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.4386092722415924,""eval_runtime"":5.5994,""eval_samples_per_second"":49.469}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,500,478.19333488100165,training_trajectory_evaluation,validation,0.8592057761732852,0.6797375679016113,78,771920,937808,184769504,,"{""epoch"":6.41,""eval_accuracy"":0.8592057761732852,""eval_loss"":0.6797375679016113,""eval_runtime"":5.5582,""eval_samples_per_second"":49.836}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,600,577.6891103030011,training_trajectory_evaluation,validation,0.8592057761732852,0.7371096014976501,79,773457,939345,184771041,,"{""epoch"":7.69,""eval_accuracy"":0.8592057761732852,""eval_loss"":0.7371096014976501,""eval_runtime"":5.5693,""eval_samples_per_second"":49.737}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,700,685.6987792560012,training_trajectory_evaluation,validation,0.8700361010830325,0.5938205718994141,84,790358,956246,184787942,,"{""epoch"":8.97,""eval_accuracy"":0.8700361010830325,""eval_loss"":0.5938205718994141,""eval_runtime"":5.3174,""eval_samples_per_second"":52.093}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,800,788.9488220680014,training_trajectory_evaluation,validation,0.8628158844765343,0.6139336824417114,89,804955,970843,184802539,,"{""epoch"":10.26,""eval_accuracy"":0.8628158844765343,""eval_loss"":0.6139336824417114,""eval_runtime"":5.3555,""eval_samples_per_second"":51.723}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,900,893.8191831850017,training_trajectory_evaluation,validation,0.8700361010830325,0.8545593619346619,93,813407,979295,184810991,,"{""epoch"":11.54,""eval_accuracy"":0.8700361010830325,""eval_loss"":0.8545593619346619,""eval_runtime"":5.3568,""eval_samples_per_second"":51.71}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1000,998.6899586910004,training_trajectory_evaluation,validation,0.855595667870036,0.8804592490196228,94,814944,980832,184812528,,"{""epoch"":12.82,""eval_accuracy"":0.855595667870036,""eval_loss"":0.8804592490196228,""eval_runtime"":5.0747,""eval_samples_per_second"":54.585}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1100,1104.1717616650003,training_trajectory_evaluation,validation,0.8664259927797834,0.7530000805854797,95,816481,982369,184814065,,"{""epoch"":14.1,""eval_accuracy"":0.8664259927797834,""eval_loss"":0.7530000805854797,""eval_runtime"":5.8678,""eval_samples_per_second"":47.207}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1200,1211.1803929310008,training_trajectory_evaluation,validation,0.851985559566787,0.8535465598106384,97,821859,987747,184819443,,"{""epoch"":15.38,""eval_accuracy"":0.851985559566787,""eval_loss"":0.8535465598106384,""eval_runtime"":5.4929,""eval_samples_per_second"":50.429}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1300,1313.2621665670013,training_trajectory_evaluation,validation,0.8592057761732852,1.0867139101028442,97,821859,987747,184819443,,"{""epoch"":16.67,""eval_accuracy"":0.8592057761732852,""eval_loss"":1.0867139101028442,""eval_runtime"":5.0526,""eval_samples_per_second"":54.823}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1400,1424.5826096260007,training_trajectory_evaluation,validation,0.8664259927797834,0.9084320664405823,98,823396,989284,184820980,,"{""epoch"":17.95,""eval_accuracy"":0.8664259927797834,""eval_loss"":0.9084320664405823,""eval_runtime"":5.4194,""eval_samples_per_second"":51.112}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1500,1527.2301583050012,training_trajectory_evaluation,validation,0.8772563176895307,0.8612027764320374,99,824933,990821,184822517,,"{""epoch"":19.23,""eval_accuracy"":0.8772563176895307,""eval_loss"":0.8612027764320374,""eval_runtime"":5.1913,""eval_samples_per_second"":53.358}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1600,1632.376737556,training_trajectory_evaluation,validation,0.8808664259927798,0.8522734642028809,103,835689,1001577,184833273,,"{""epoch"":20.51,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.8522734642028809,""eval_runtime"":5.6398,""eval_samples_per_second"":49.115}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1700,1735.5508428820012,training_trajectory_evaluation,validation,0.8808664259927798,0.9137474894523621,103,835689,835689,184833273,,"{""epoch"":21.79,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.9137474894523621,""eval_runtime"":5.1423,""eval_samples_per_second"":53.867}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1800,1813.1999637930003,training_trajectory_evaluation,validation,0.8700361010830325,0.9338215589523315,103,835689,835689,184833273,,"{""epoch"":23.08,""eval_accuracy"":0.8700361010830325,""eval_loss"":0.9338215589523315,""eval_runtime"":4.9908,""eval_samples_per_second"":55.502}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1900,1894.6636893580016,training_trajectory_evaluation,validation,0.8772563176895307,0.9332788586616516,103,835689,835689,184833273,,"{""epoch"":24.36,""eval_accuracy"":0.8772563176895307,""eval_loss"":0.9332788586616516,""eval_runtime"":5.5949,""eval_samples_per_second"":49.509}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1950,1944.2065383650006,selected_best_checkpoint_evaluation,validation,0.8808664259927798,0.8522734642028809,103,835689,1001577,184833273,./output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/model/checkpoint-1600,"{""epoch"":25.0,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.8522734642028809,""eval_mem_cpu_alloc_delta"":67363,""eval_mem_cpu_peaked_delta"":1891759,""eval_mem_gpu_alloc_delta"":0,""eval_mem_gpu_peaked_delta"":209138688,""eval_runtime"":5.7349,""eval_samples_per_second"":48.301}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,100,85.12000639999997,training_trajectory_evaluation,validation,0.5270758122743683,0.739195704460144,72,758090,923978,184755674,,"{""epoch"":1.28,""eval_accuracy"":0.5270758122743683,""eval_loss"":0.739195704460144,""eval_runtime"":5.5825,""eval_samples_per_second"":49.619}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,200,168.25450381300016,training_trajectory_evaluation,validation,0.7472924187725631,0.5224433541297913,72,758090,923978,184755674,,"{""epoch"":2.56,""eval_accuracy"":0.7472924187725631,""eval_loss"":0.5224433541297913,""eval_runtime"":5.273,""eval_samples_per_second"":52.532}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,300,272.52136474300005,training_trajectory_evaluation,validation,0.8664259927797834,0.348772794008255,72,758090,923978,184755674,,"{""epoch"":3.85,""eval_accuracy"":0.8664259927797834,""eval_loss"":0.348772794008255,""eval_runtime"":5.3198,""eval_samples_per_second"":52.07}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,400,372.23834213400005,training_trajectory_evaluation,validation,0.8592057761732852,0.4733765423297882,72,758090,758090,184755674,,"{""epoch"":5.13,""eval_accuracy"":0.8592057761732852,""eval_loss"":0.4733765423297882,""eval_runtime"":5.4664,""eval_samples_per_second"":50.673}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,500,453.9566273350001,training_trajectory_evaluation,validation,0.8772563176895307,0.4744630753993988,72,758090,758090,184755674,,"{""epoch"":6.41,""eval_accuracy"":0.8772563176895307,""eval_loss"":0.4744630753993988,""eval_runtime"":5.6849,""eval_samples_per_second"":48.725}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,600,534.931068548,training_trajectory_evaluation,validation,0.855595667870036,0.4716150164604187,72,758090,758090,184755674,,"{""epoch"":7.69,""eval_accuracy"":0.855595667870036,""eval_loss"":0.4716150164604187,""eval_runtime"":5.4884,""eval_samples_per_second"":50.47}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,700,614.9802357470003,training_trajectory_evaluation,validation,0.8772563176895307,0.5580493211746216,72,758090,758090,184755674,,"{""epoch"":8.97,""eval_accuracy"":0.8772563176895307,""eval_loss"":0.5580493211746216,""eval_runtime"":3.2415,""eval_samples_per_second"":85.455}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,800,696.544265691,training_trajectory_evaluation,validation,0.855595667870036,0.6170370578765869,72,758090,758090,184755674,,"{""epoch"":10.26,""eval_accuracy"":0.855595667870036,""eval_loss"":0.6170370578765869,""eval_runtime"":5.9711,""eval_samples_per_second"":46.39}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,900,778.002929843,training_trajectory_evaluation,validation,0.8664259927797834,0.8010451793670654,72,758090,758090,184755674,,"{""epoch"":11.54,""eval_accuracy"":0.8664259927797834,""eval_loss"":0.8010451793670654,""eval_runtime"":5.6131,""eval_samples_per_second"":49.349}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1000,858.1044620960001,training_trajectory_evaluation,validation,0.8808664259927798,0.6562650799751282,72,758090,758090,184755674,,"{""epoch"":12.82,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.6562650799751282,""eval_runtime"":5.4909,""eval_samples_per_second"":50.447}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1100,938.4358415360002,training_trajectory_evaluation,validation,0.8736462093862816,0.8066206574440002,72,758090,758090,184755674,,"{""epoch"":14.1,""eval_accuracy"":0.8736462093862816,""eval_loss"":0.8066206574440002,""eval_runtime"":5.5884,""eval_samples_per_second"":49.567}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1200,1019.7753779160003,training_trajectory_evaluation,validation,0.8664259927797834,1.0010688304901123,72,758090,758090,184755674,,"{""epoch"":15.38,""eval_accuracy"":0.8664259927797834,""eval_loss"":1.0010688304901123,""eval_runtime"":5.4748,""eval_samples_per_second"":50.596}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1300,1100.5438194549997,training_trajectory_evaluation,validation,0.8916967509025271,0.942186713218689,72,758090,758090,184755674,,"{""epoch"":16.67,""eval_accuracy"":0.8916967509025271,""eval_loss"":0.942186713218689,""eval_runtime"":5.5946,""eval_samples_per_second"":49.512}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1400,1180.6196903480004,training_trajectory_evaluation,validation,0.8953068592057761,0.8308477997779846,72,758090,758090,184755674,,"{""epoch"":17.95,""eval_accuracy"":0.8953068592057761,""eval_loss"":0.8308477997779846,""eval_runtime"":2.9519,""eval_samples_per_second"":93.839}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1500,1262.0856366240005,training_trajectory_evaluation,validation,0.8880866425992779,0.901628315448761,72,758090,758090,184755674,,"{""epoch"":19.23,""eval_accuracy"":0.8880866425992779,""eval_loss"":0.901628315448761,""eval_runtime"":5.6175,""eval_samples_per_second"":49.31}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1600,1339.462650458,training_trajectory_evaluation,validation,0.8808664259927798,0.8945118188858032,72,758090,758090,184755674,,"{""epoch"":20.51,""eval_accuracy"":0.8808664259927798,""eval_loss"":0.8945118188858032,""eval_runtime"":5.2923,""eval_samples_per_second"":52.34}"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1700,1419.9629300590004,training_trajectory_evaluation,validation,0.8953068592057761,0.8492835760116577,72,758090,758090,184755674,,"{""epoch"":21.79,""eval_accuracy"":0.8953068592057761,""eval_loss"":0.8492835760116577,""eval_runtime"":5.6913,""eval_samples_per_second"":48.671}"
